uri,url,error
http://data.bibliotheken.nl/doc/nbt/p402087232,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157488,empty graph
http://data.bibliotheken.nl/doc/nbt/p402087240,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158850,empty graph
http://data.bibliotheken.nl/doc/nbt/p402196872,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1151768,empty graph
http://data.bibliotheken.nl/doc/nbt/p402227913,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152381,empty graph
http://data.bibliotheken.nl/doc/nbt/p402228073,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152382,empty graph
http://data.bibliotheken.nl/doc/nbt/p402228464,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152000,empty graph
http://data.bibliotheken.nl/doc/nbt/p402270622,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154343,empty graph
http://data.bibliotheken.nl/doc/nbt/p402274261,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159412,empty graph
http://data.bibliotheken.nl/doc/nbt/p402322363,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174800,empty graph
http://data.bibliotheken.nl/doc/nbt/p402345827,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153851,empty graph
http://data.bibliotheken.nl/doc/nbt/p402346092,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153014,empty graph
http://data.bibliotheken.nl/doc/nbt/p402346416,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152684,empty graph
http://data.bibliotheken.nl/doc/nbt/p40234877X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152675,empty graph
http://data.bibliotheken.nl/doc/nbt/p402348850,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152676,empty graph
http://data.bibliotheken.nl/doc/nbt/p402357590,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1152697,empty graph
http://data.bibliotheken.nl/doc/nbt/p402381157,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153022,empty graph
http://data.bibliotheken.nl/doc/nbt/p402449010,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154470,empty graph
http://data.bibliotheken.nl/doc/nbt/p402449177,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154472,empty graph
http://data.bibliotheken.nl/doc/nbt/p402489896,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153420,empty graph
http://data.bibliotheken.nl/doc/nbt/p402499077,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154107,empty graph
http://data.bibliotheken.nl/doc/nbt/p403847508,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153407,empty graph
http://data.bibliotheken.nl/doc/nbt/p403853443,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153841,empty graph
http://data.bibliotheken.nl/doc/nbt/p403862272,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153857,empty graph
http://data.bibliotheken.nl/doc/nbt/p403877717,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153398,empty graph
http://data.bibliotheken.nl/doc/nbt/p403877857,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1153839,empty graph
http://data.bibliotheken.nl/doc/nbt/p403929598,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154467,empty graph
http://data.bibliotheken.nl/doc/nbt/p403999758,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154125,empty graph
http://data.bibliotheken.nl/doc/nbt/p404042031,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1174007,empty graph
http://data.bibliotheken.nl/doc/nbt/p404067514,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154813,empty graph
http://data.bibliotheken.nl/doc/nbt/p404075401,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1154798,empty graph
http://data.bibliotheken.nl/doc/nbt/p404096794,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1155131,empty graph
http://data.bibliotheken.nl/doc/nbt/p404171524,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163134,empty graph
http://data.bibliotheken.nl/doc/nbt/p404315887,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1155508,empty graph
http://data.bibliotheken.nl/doc/nbt/p405032277,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161778,empty graph
http://data.bibliotheken.nl/doc/nbt/p405033133,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1178795,empty graph
http://data.bibliotheken.nl/doc/nbt/p405043260,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157897,empty graph
http://data.bibliotheken.nl/doc/nbt/p405043902,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1156650,empty graph
http://data.bibliotheken.nl/doc/nbt/p405330189,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159467,empty graph
http://data.bibliotheken.nl/doc/nbt/p405392656,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1155963,empty graph
http://data.bibliotheken.nl/doc/nbt/p405459785,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166000,empty graph
http://data.bibliotheken.nl/doc/nbt/p40589046X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157563,empty graph
http://data.bibliotheken.nl/doc/nbt/p406263639,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157554,empty graph
http://data.bibliotheken.nl/doc/nbt/p406331677,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157268,empty graph
http://data.bibliotheken.nl/doc/nbt/p40638715X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157765,empty graph
http://data.bibliotheken.nl/doc/nbt/p406394202,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158657,empty graph
http://data.bibliotheken.nl/doc/nbt/p406400857,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157826,empty graph
http://data.bibliotheken.nl/doc/nbt/p406493081,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1157543,empty graph
http://data.bibliotheken.nl/doc/nbt/p406493111,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158647,empty graph
http://data.bibliotheken.nl/doc/nbt/p406504350,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158058,empty graph
http://data.bibliotheken.nl/doc/nbt/p406513007,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158603,empty graph
http://data.bibliotheken.nl/doc/nbt/p406513635,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158586,empty graph
http://data.bibliotheken.nl/doc/nbt/p406513724,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159102,empty graph
http://data.bibliotheken.nl/doc/nbt/p406514496,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158861,empty graph
http://data.bibliotheken.nl/doc/nbt/p406516596,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158601,empty graph
http://data.bibliotheken.nl/doc/nbt/p406516774,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158600,empty graph
http://data.bibliotheken.nl/doc/nbt/p40651707X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158602,empty graph
http://data.bibliotheken.nl/doc/nbt/p406517363,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163282,empty graph
http://data.bibliotheken.nl/doc/nbt/p406518521,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158575,empty graph
http://data.bibliotheken.nl/doc/nbt/p406518661,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159477,empty graph
http://data.bibliotheken.nl/doc/nbt/p40651951X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158323,empty graph
http://data.bibliotheken.nl/doc/nbt/p406521212,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160087,empty graph
http://data.bibliotheken.nl/doc/nbt/p40660536X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1158835,empty graph
http://data.bibliotheken.nl/doc/nbt/p40674761X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160257,empty graph
http://data.bibliotheken.nl/doc/nbt/p406765111,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159722,empty graph
http://data.bibliotheken.nl/doc/nbt/p406794340,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159882,empty graph
http://data.bibliotheken.nl/doc/nbt/p406945217,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159234,empty graph
http://data.bibliotheken.nl/doc/nbt/p407073981,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162005,empty graph
http://data.bibliotheken.nl/doc/nbt/p407228527,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159260,empty graph
http://data.bibliotheken.nl/doc/nbt/p407231692,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161677,empty graph
http://data.bibliotheken.nl/doc/nbt/p407340114,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160778,empty graph
http://data.bibliotheken.nl/doc/nbt/p407390219,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1159901,empty graph
http://data.bibliotheken.nl/doc/nbt/p407395970,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160804,empty graph
http://data.bibliotheken.nl/doc/nbt/p407405070,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162852,empty graph
http://data.bibliotheken.nl/doc/nbt/p407420223,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160796,empty graph
http://data.bibliotheken.nl/doc/nbt/p407439110,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162434,empty graph
http://data.bibliotheken.nl/doc/nbt/p40744582X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162133,empty graph
http://data.bibliotheken.nl/doc/nbt/p407527885,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160234,empty graph
http://data.bibliotheken.nl/doc/nbt/p407530819,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162057,empty graph
http://data.bibliotheken.nl/doc/nbt/p40753170X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160495,empty graph
http://data.bibliotheken.nl/doc/nbt/p40753430X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161166,empty graph
http://data.bibliotheken.nl/doc/nbt/p407541993,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160941,empty graph
http://data.bibliotheken.nl/doc/nbt/p40760930X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161169,empty graph
http://data.bibliotheken.nl/doc/nbt/p407610243,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161284,empty graph
http://data.bibliotheken.nl/doc/nbt/p407676643,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166809,empty graph
http://data.bibliotheken.nl/doc/nbt/p407680152,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161569,empty graph
http://data.bibliotheken.nl/doc/nbt/p407681051,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1160527,empty graph
http://data.bibliotheken.nl/doc/nbt/p40768204X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165797,empty graph
http://data.bibliotheken.nl/doc/nbt/p407944036,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161484,empty graph
http://data.bibliotheken.nl/doc/nbt/p407946306,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162439,empty graph
http://data.bibliotheken.nl/doc/nbt/p407948201,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162162,empty graph
http://data.bibliotheken.nl/doc/nbt/p407985662,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1161986,empty graph
http://data.bibliotheken.nl/doc/nbt/p408047720,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165547,empty graph
http://data.bibliotheken.nl/doc/nbt/p408047917,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163064,empty graph
http://data.bibliotheken.nl/doc/nbt/p408072407,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164691,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408072407,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164691,empty graph
http://data.bibliotheken.nl/doc/nbt/p408111208,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162751,empty graph
http://data.bibliotheken.nl/doc/nbt/p408111224,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163263,empty graph
http://data.bibliotheken.nl/doc/nbt/p408111380,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162750,empty graph
http://data.bibliotheken.nl/doc/nbt/p408123613,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164393,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125004,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168180,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125004,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168180,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125012,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170420,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125012,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170420,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125020,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169536,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125020,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169536,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125055,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165817,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125055,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165817,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125063,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166233,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125063,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166233,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125128,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163853,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125128,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163853,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125241,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167036,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125241,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167036,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125268,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168181,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125268,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168181,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125276,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167523,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125276,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167523,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125284,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166755,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125284,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166755,empty graph
http://data.bibliotheken.nl/doc/nbt/p408125314,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171742,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408125314,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171742,empty graph
http://data.bibliotheken.nl/doc/nbt/p408129328,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172334,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408129328,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1172334,empty graph
http://data.bibliotheken.nl/doc/nbt/p408129336,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170636,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408129336,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170636,empty graph
http://data.bibliotheken.nl/doc/nbt/p408129530,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168221,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408129530,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168221,empty graph
http://data.bibliotheken.nl/doc/nbt/p408135670,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164387,empty graph
http://data.bibliotheken.nl/doc/nbt/p408135700,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164388,empty graph
http://data.bibliotheken.nl/doc/nbt/p40813691X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173509,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p40813691X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1173509,empty graph
http://data.bibliotheken.nl/doc/nbt/p408143355,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163937,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408143355,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163937,empty graph
http://data.bibliotheken.nl/doc/nbt/p408147571,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170487,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408147571,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170487,empty graph
http://data.bibliotheken.nl/doc/nbt/p408147970,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168750,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408147970,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168750,empty graph
http://data.bibliotheken.nl/doc/nbt/p408161434,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169633,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408161434,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169633,empty graph
http://data.bibliotheken.nl/doc/nbt/p408161787,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167904,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408161787,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167904,empty graph
http://data.bibliotheken.nl/doc/nbt/p408172800,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164356,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p408172800,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164356,empty graph
http://data.bibliotheken.nl/doc/nbt/p408190809,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164104,empty graph
http://data.bibliotheken.nl/doc/nbt/p408191015,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164107,empty graph
http://data.bibliotheken.nl/doc/nbt/p408191155,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164413,empty graph
http://data.bibliotheken.nl/doc/nbt/p408196653,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1162498,empty graph
http://data.bibliotheken.nl/doc/nbt/p408196866,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164102,empty graph
http://data.bibliotheken.nl/doc/nbt/p408205938,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169794,empty graph
http://data.bibliotheken.nl/doc/nbt/p408207833,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169993,empty graph
http://data.bibliotheken.nl/doc/nbt/p408311908,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167680,empty graph
http://data.bibliotheken.nl/doc/nbt/p40831687X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164247,empty graph
http://data.bibliotheken.nl/doc/nbt/p408322993,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163373,empty graph
http://data.bibliotheken.nl/doc/nbt/p408323191,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165249,empty graph
http://data.bibliotheken.nl/doc/nbt/p408340630,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171624,empty graph
http://data.bibliotheken.nl/doc/nbt/p408340673,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170736,empty graph
http://data.bibliotheken.nl/doc/nbt/p408347287,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163694,empty graph
http://data.bibliotheken.nl/doc/nbt/p408347953,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164487,empty graph
http://data.bibliotheken.nl/doc/nbt/p408355298,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165708,empty graph
http://data.bibliotheken.nl/doc/nbt/p408386452,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165955,empty graph
http://data.bibliotheken.nl/doc/nbt/p408386487,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165953,empty graph
http://data.bibliotheken.nl/doc/nbt/p408391545,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1170361,empty graph
http://data.bibliotheken.nl/doc/nbt/p408391553,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167003,empty graph
http://data.bibliotheken.nl/doc/nbt/p408391561,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1167287,empty graph
http://data.bibliotheken.nl/doc/nbt/p40839157X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168354,empty graph
http://data.bibliotheken.nl/doc/nbt/p408391588,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164868,empty graph
http://data.bibliotheken.nl/doc/nbt/p408418397,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165879,empty graph
http://data.bibliotheken.nl/doc/nbt/p408440511,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1171730,empty graph
http://data.bibliotheken.nl/doc/nbt/p408442832,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164201,empty graph
http://data.bibliotheken.nl/doc/nbt/p408446323,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165085,empty graph
http://data.bibliotheken.nl/doc/nbt/p408449810,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165130,empty graph
http://data.bibliotheken.nl/doc/nbt/p408455039,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165441,empty graph
http://data.bibliotheken.nl/doc/nbt/p408457414,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163336,empty graph
http://data.bibliotheken.nl/doc/nbt/p408458283,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166490,empty graph
http://data.bibliotheken.nl/doc/nbt/p408461101,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163335,empty graph
http://data.bibliotheken.nl/doc/nbt/p408461705,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166434,empty graph
http://data.bibliotheken.nl/doc/nbt/p408476788,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163082,empty graph
http://data.bibliotheken.nl/doc/nbt/p408480211,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163870,empty graph
http://data.bibliotheken.nl/doc/nbt/p408480319,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164396,empty graph
http://data.bibliotheken.nl/doc/nbt/p408480599,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165725,empty graph
http://data.bibliotheken.nl/doc/nbt/p408480629,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163851,empty graph
http://data.bibliotheken.nl/doc/nbt/p408482761,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165225,empty graph
http://data.bibliotheken.nl/doc/nbt/p40848277X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164570,empty graph
http://data.bibliotheken.nl/doc/nbt/p408482788,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164276,empty graph
http://data.bibliotheken.nl/doc/nbt/p408494638,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1169107,empty graph
http://data.bibliotheken.nl/doc/nbt/p408494689,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1168548,empty graph
http://data.bibliotheken.nl/doc/nbt/p408514310,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165325,empty graph
http://data.bibliotheken.nl/doc/nbt/p408542047,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1163871,empty graph
http://data.bibliotheken.nl/doc/nbt/p408543418,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165231,empty graph
http://data.bibliotheken.nl/doc/nbt/p40862468X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164204,empty graph
http://data.bibliotheken.nl/doc/nbt/p40862597X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164242,empty graph
http://data.bibliotheken.nl/doc/nbt/p40862602X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164272,empty graph
http://data.bibliotheken.nl/doc/nbt/p408630302,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166909,empty graph
http://data.bibliotheken.nl/doc/nbt/p408630582,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1165968,empty graph
http://data.bibliotheken.nl/doc/nbt/p408637196,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166875,empty graph
http://data.bibliotheken.nl/doc/nbt/p408637226,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1166904,empty graph
http://data.bibliotheken.nl/doc/nbt/p408643250,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164794,empty graph
http://data.bibliotheken.nl/doc/nbt/p408667702,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1164518,empty graph
